host_response_time;host_response_rate;host_acceptance_rate;host_is_superhost;host_thumbnail_url;host_picture_url;host_neighbourhood;host_listings_count;host_total_listings_count;host_verifications;host_has_profile_pic;host_identity_verified;street;neighbourhood;neighbourhood_cleansed;neighbourhood_group_cleansed;city;state;zipcode;market;smart_location;country_code;country;latitude;longitude;is_location_exact;property_type;room_type;accommodates;bathrooms;bedrooms;beds;bed_type;amenities;square_feet;price;weekly_price;monthly_price;security_deposit;cleaning_fee;guests_included;extra_people;minimum_nights;maximum_nights;calendar_updated;has_availability;availability_30;availability_60;availability_90;availability_365;calendar_last_scraped;number_of_reviews;first_review;last_review;review_scores_rating;review_scores_accuracy;review_scores_cleanliness;review_scores_checkin;review_scores_communication;review_scores_location;review_scores_value;requires_license;license;jurisdiction_names;instant_bookable;is_business_travel_ready;cancellation_policy;require_guest_profile_picture;require_guest_phone_verification;calculated_host_listings_count;reviews_per_month;ano;mes;minimum_minimum_nights;maximum_minimum_nights;minimum_maximum_nights;maximum_maximum_nights;minimum_nights_avg_ntm;maximum_nights_avg_ntm;number_of_reviews_ltm;calculated_host_listings_count_entire_homes;calculated_host_listings_count_private_rooms;calculated_host_listings_count_shared_rooms
within an hour;100%;;t;https://a0.muscache.com/im/users/4347405/profile_pic/1371649126/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4347405/profile_pic/1371649126/original.jpg?aki_policy=profile_x_medium;Vidigal;2.0;2.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'government_id'];t;t;Leblon, Rio de Janeiro, Brazil;Vidigal;Vidigal;;Leblon;Rio de Janeiro;22450-220;Rio De Janeiro;Leblon, Brazil;BR;Brazil;-229.974.327.516.695;-4.323.927.315.056.230;f;House;Entire home/apt;11;3.0;5.0;9.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",""Smoking allowed"",""Family/kid friendly"",Washer,Essentials,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}";;$249.00;;$15,000.00;$700.00;$150.00;4;$65.00;2;1125;4 weeks ago;t;24;54;84;355;14/04/2018;73;11/07/2013;09/04/2018;96.0;10.0;10.0;10.0;10.0;9.0;10.0;f;;;t;f;strict;t;t;2;1.26;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/5bf890b9-198c-45fd-b78c-c09757f2bfa5.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/5bf890b9-198c-45fd-b78c-c09757f2bfa5.jpg?aki_policy=profile_x_medium;Copacabana;3.0;3.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22080-002;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.298.481.202.652.790;-43.191.536.803.746.100;t;Apartment;Private room;2;2.0;1.0;5.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,""Pets live on this property"",Cat(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",""Fire extinguisher"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace""}";;$301.00;$650.00;$2,000.00;;;1;$70.00;1;1125;18 months ago;t;30;60;90;365;14/04/2018;6;17/10/2014;21/08/2016;85.0;9.0;9.0;10.0;9.0;10.0;9.0;f;;;f;f;strict;f;f;3;0.14;2018;4;;;;;;;;;;
within a few hours;90%;;f;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_x_medium;Ipanema;3.0;3.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22410-003;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.298.314.133.480.510;-4.321.084.750.438.890;t;Apartment;Private room;2;1.0;1.0;3.0;Real Bed;"{TV,""Cable TV"",Wifi,Kitchen,""Pets live on this property"",Cat(s),Elevator,Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Room-darkening shades"",""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Pocket wifi"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Long term stays allowed"",""Cleaning before checkout"",""Wide hallway clearance"",""Step-free access"",""Wide doorway"",""Flat path to front door"",""Well-lit path to entrance"",""Step-free access"",""Accessible-height bed"",""Step-free access"",""Wide doorway"",""Accessible-height toilet"",""Wide clearance to shower, toilet"",""Step-free access"",""Wide entryway"",""Handheld shower head""}";;$130.00;;;$0.00;$50.00;1;$120.00;2;90;4 weeks ago;t;29;59;70;342;14/04/2018;35;04/01/2013;13/02/2018;83.0;8.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;3;0.54;2018;4;;;;;;;;;;
within a day;70%;;f;https://a0.muscache.com/im/users/4465362/profile_pic/1369000866/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4465362/profile_pic/1369000866/original.jpg?aki_policy=profile_x_medium;;1.0;1.0;['email', 'phone', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22081-025;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.985.162.629.929.700;-4.319.089.398.091.050;f;Apartment;Entire home/apt;3;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly""}";;$130.00;;;$306.00;$98.00;1;$0.00;1;28;2 weeks ago;t;29;59;89;364;14/04/2018;195;02/01/2013;23/03/2018;88.0;9.0;9.0;9.0;9.0;10.0;9.0;f;;;f;f;strict;f;f;1;3.03;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/user/97cc4918-6fef-4bde-b9fc-6eb17d579664.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/97cc4918-6fef-4bde-b9fc-6eb17d579664.jpg?aki_policy=profile_x_medium;Vidigal;2.0;2.0;['email', 'phone', 'facebook', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Vidigal;Vidigal;;Rio de Janeiro;Rio de Janeiro;22450-220;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.299.283.946.665.220;-4.323.285.118.329.730;t;Apartment;Entire home/apt;6;1.5;3.0;4.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,""Hot tub"",""Family/kid friendly"",Washer,Dryer,Essentials,Hangers,""Hot water"",""Bed linens""}";1076.0;$905.00;$6,489.00;;$1,708.00;$205.00;4;$171.00;3;30;3 months ago;t;28;58;88;363;15/04/2018;0;;;;;;;;;;f;;;f;f;strict;f;f;2;;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/user/97cc4918-6fef-4bde-b9fc-6eb17d579664.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/97cc4918-6fef-4bde-b9fc-6eb17d579664.jpg?aki_policy=profile_x_medium;Vidigal;2.0;2.0;['email', 'phone', 'facebook', 'manual_offline', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22031-072;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.965.691.540.683.500;-43.186.856.746.768;t;Apartment;Entire home/apt;6;2.0;3.0;4.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,""Free parking on premises"",Elevator,Heating,""Family/kid friendly"",Washer,Dryer,Essentials}";100.0;$837.00;$5,635.00;;$1,708.00;$205.00;4;$171.00;3;28;3 months ago;t;28;58;88;363;14/04/2018;0;;;;;;;;;;f;;;f;f;flexible;f;f;2;;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/4375449/profile_pic/1355189747/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4375449/profile_pic/1355189747/original.jpg?aki_policy=profile_x_medium;Copacabana;2.0;2.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;23065-230;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.368.268.750.240;-4.317.499.520.396.010;t;Apartment;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace""}";;$171.00;;;;$150.00;1;$0.00;3;1125;3 months ago;t;30;60;86;346;15/04/2018;4;16/04/2015;24/12/2017;50.0;4.0;5.0;8.0;7.0;10.0;6.0;f;;;t;f;flexible;f;f;2;0.11;2018;4;;;;;;;;;;
within a day;100%;;f;https://a0.muscache.com/im/users/1573279/profile_pic/1349926417/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1573279/profile_pic/1349926417/original.jpg?aki_policy=profile_x_medium;Santa Teresa;2.0;2.0;['email', 'phone', 'reviews', 'manual_offline', 'jumio', 'sent_id', 'work_email'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Laranjeiras;Laranjeiras;;Rio de Janeiro;Rio de Janeiro;22245-000;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.937.528.654.378.400;-4.319.051.246.635.140;t;House;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,""Smoking allowed"",""Family/kid friendly"",Washer}";;$201.00;;$6,830.00;$854.00;$154.00;2;$102.00;4;30;14 months ago;t;30;60;90;365;15/04/2018;1;26/06/2014;26/06/2014;94.0;10.0;8.0;10.0;10.0;10.0;8.0;f;;;f;f;strict;f;t;2;0.02;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/users/894588/profile_pic/1356198684/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/894588/profile_pic/1356198684/original.jpg?aki_policy=profile_x_medium;Copacabana;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22031-071;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.970.585.298.807.600;-4.318.508.398.231.850;t;Apartment;Entire home/apt;4;1.0;1.0;2.0;Real Bed;"{TV,""Cable TV"",Wifi,""Air conditioning"",Kitchen,Elevator,""Family/kid friendly"",Essentials,Hangers,Iron,""Hot water"",""Bed linens"",""Extra pillows and blankets"",""Luggage dropoff allowed"",""Long term stays allowed""}";;$150.00;;$4,500.00;$600.00;$120.00;4;$0.00;2;120;6 weeks ago;t;2;30;60;60;14/04/2018;62;28/01/2013;22/09/2017;95.0;10.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;flexible;f;f;1;0.98;2018;4;;;;;;;;;;
a few days or more;0%;;f;https://a0.muscache.com/im/users/4474081/profile_pic/1413948132/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4474081/profile_pic/1413948132/original.jpg?aki_policy=profile_x_medium;Lapa;4.0;4.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Santa Teresa;;Rio de Janeiro;Rio de Janeiro;20021-360;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.916.131.365.460.700;-4.317.840.644.861.970;t;Apartment;Shared room;3;1.0;1.0;3.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",""Pets live on this property"",Dog(s),Elevator,""Buzzer/wireless intercom"",Washer}";;$109.00;;;;;1;$130.00;2;90;16 months ago;t;29;59;89;364;15/04/2018;4;15/02/2013;16/07/2014;100.0;10.0;10.0;10.0;10.0;9.0;10.0;f;;;f;f;strict;f;f;4;0.06;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/user/db32dd65-0ffe-4508-9317-35deecf007b5.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/db32dd65-0ffe-4508-9317-35deecf007b5.jpg?aki_policy=profile_x_medium;Catete;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'offline_government_id', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Catete;Catete;;Rio de Janeiro;Rio de Janeiro;22211-200;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.292.515.798.934.760;-4.317.857.867.002.930;t;Apartment;Entire home/apt;3;1.0;1.0;1.0;Airbed;"{TV,""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Doorman,Elevator,""Buzzer/wireless intercom""}";;$130.00;$1,000.00;;$1,000.00;$100.00;2;$0.00;7;90;47 months ago;t;30;60;90;365;14/04/2018;1;13/02/2013;13/02/2013;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;f;f;1;0.02;2018;4;;;;;;;;;;
within a day;60%;;f;https://a0.muscache.com/im/users/4347260/profile_pic/1354881939/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4347260/profile_pic/1354881939/original.jpg?aki_policy=profile_x_medium;Jardim Botânico;1.0;1.0;['email', 'phone', 'facebook', 'reviews', 'jumio', 'work_email'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Jardim Botânico;Jardim Botânico;;Rio de Janeiro;Rio de Janeiro;22461-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.963.367.910.766.900;-4.321.945.790.746.280;t;Loft;Entire home/apt;6;2.0;2.0;2.0;Real Bed;"{TV,Internet,Wifi,""Air conditioning"",Kitchen,Elevator,""Family/kid friendly"",""Suitable for events"",Washer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}";;$799.00;$5,500.00;$11,700.00;;;1;$0.00;5;1125;25 months ago;t;30;60;90;365;15/04/2018;4;25/12/2012;09/01/2016;100.0;10.0;10.0;10.0;10.0;10.0;9.0;f;;;f;f;moderate;f;f;1;0.06;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/users/4482425/profile_pic/1358382202/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4482425/profile_pic/1358382202/original.jpg?aki_policy=profile_x_medium;Copacabana;1.0;1.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22021-040;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.781.573.073.290;-4.318.001.154.455.970;t;Apartment;Entire home/apt;4;1.5;2.0;2.0;Real Bed;"{""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";0.0;$499.00;;;$500.00;$180.00;1;$0.00;3;7;5 months ago;t;30;60;90;365;14/04/2018;3;03/01/2014;06/05/2014;90.0;8.0;10.0;10.0;10.0;10.0;9.0;f;;;f;f;moderate;t;t;1;0.06;2018;4;;;;;;;;;;
within a day;50%;;f;https://a0.muscache.com/im/users/3035001/profile_pic/1395523285/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/3035001/profile_pic/1395523285/original.jpg?aki_policy=profile_x_medium;Barra da Tijuca;1.0;1.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Barra da Tijuca;Barra da Tijuca;;Rio de Janeiro;Rio de Janeiro;22640-101;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.299.955.466.167.950;-4.334.050.201.662.590;t;House;Entire home/apt;12;8.0;6.0;14.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Free parking on premises"",""Hot tub"",""Indoor fireplace"",""Family/kid friendly"",Washer,Dryer,""Laptop friendly workspace""}";;$4,500.00;;;$10,000.00;$500.00;1;$0.00;7;1125;30 months ago;t;30;60;90;365;15/04/2018;0;;;;;;;;;;f;;;f;f;strict;f;f;1;;2018;4;;;;;;;;;;
within a day;67%;;f;https://a0.muscache.com/im/users/2735512/profile_pic/1432720957/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/2735512/profile_pic/1432720957/original.jpg?aki_policy=profile_x_medium;Copacabana;3.0;3.0;['email', 'phone', 'facebook', 'reviews', 'work_email'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Copacabana;Copacabana;;Rio de Janeiro;Rio de Janeiro;22031-010;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.970.169.479.930.700;-4.318.785.188.384.830;t;Loft;Entire home/apt;4;;1.0;1.0;Real Bed;"{TV,Wifi,Kitchen,Essentials,""Self check-in"",""Front desk/doorperson"",""Hot water""}";;$191.00;$1,200.00;$3,200.00;;;1;$0.00;4;1125;14 months ago;t;30;60;90;365;14/04/2018;4;13/02/2013;15/07/2014;80.0;9.0;10.0;9.0;9.0;10.0;8.0;f;;;f;f;flexible;f;f;2;0.06;2018;4;;;;;;;;;;
;;;f;https://a0.muscache.com/im/pictures/1a019494-83d2-490c-bcb0-2a5830b037b3.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/1a019494-83d2-490c-bcb0-2a5830b037b3.jpg?aki_policy=profile_x_medium;;4.0;4.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Urca;Urca;;Rio de Janeiro;Rio de Janeiro;22291-070;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.294.697.729.596.210;-4.316.221.345.491.680;f;Bed and breakfast;Shared room;16;3.0;1.0;16.0;Airbed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Pool,Kitchen,""Smoking allowed"",""Pets allowed"",Breakfast,""Pets live on this property"",Dog(s),""Family/kid friendly"",Washer}";;$109.00;;;;;1;$0.00;4;1125;16 months ago;t;0;0;0;0;14/04/2018;1;13/02/2013;13/02/2013;97.0;10.0;10.0;10.0;10.0;8.0;10.0;f;;;f;f;flexible;f;f;4;0.02;2018;4;;;;;;;;;;
within a day;67%;;f;https://a0.muscache.com/im/users/579591/profile_pic/1410383832/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/579591/profile_pic/1410383832/original.jpg?aki_policy=profile_x_medium;Ipanema;1.0;1.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22071-110;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.983.575.481.359.700;-4.319.522.989.213.600;t;Apartment;Private room;1;2.0;1.0;1.0;Real Bed;"{Internet,Wifi,Kitchen,Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Essentials}";;$109.00;$750.00;$1,750.00;$350.00;$0.00;1;$0.00;3;1125;3 months ago;t;30;60;90;365;14/04/2018;1;22/01/2013;22/01/2013;100.0;10.0;10.0;10.0;10.0;10.0;10.0;f;;;f;f;strict;f;f;1;0.02;2018;4;;;;;;;;;;
within a few hours;75%;;f;https://a0.muscache.com/im/users/4501614/profile_pic/1356594254/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4501614/profile_pic/1356594254/original.jpg?aki_policy=profile_x_medium;;4.0;4.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Lapa;Centro;;Rio de Janeiro;Rio de Janeiro;20230-180;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.911.130.199.475.000;-43.187.041.857.756.400;f;Apartment;Entire home/apt;4;1.0;1.0;4.0;Real Bed;"{TV,""Air conditioning"",Kitchen,""Smoking allowed"",Doorman,Elevator,""Buzzer/wireless intercom"",Washer,Essentials,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$110.00;$350.00;$1,460.00;$500.00;$120.00;1;$50.00;3;1125;a week ago;t;29;59;89;89;15/04/2018;5;16/06/2014;01/02/2018;92.0;10.0;9.0;10.0;10.0;9.0;9.0;f;;;f;f;strict;f;f;3;0.11;2018;4;;;;;;;;;;
within a day;100%;;f;https://a0.muscache.com/im/users/4506032/profile_pic/1356706783/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/4506032/profile_pic/1356706783/original.jpg?aki_policy=profile_x_medium;;1.0;1.0;['email', 'phone', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;;Alto da Boa Vista;;Rio de Janeiro;Rio de Janeiro;20531-360;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.296.585.356.730.880;-43.290.746.583.205.500;t;Treehouse;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,Wifi,Pool,Kitchen,""Free parking on premises"",""Pets live on this property"",Dog(s),Cat(s),""Family/kid friendly"",""Suitable for events"",Washer}";;$512.00;$3,244.00;;$1,537.00;$137.00;1;$0.00;1;14;never;t;30;60;90;365;15/04/2018;0;;;;;;;;;;f;;;t;f;strict;f;f;1;;2018;4;;;;;;;;;;
within an hour;100%;;f;https://a0.muscache.com/im/pictures/c0939f7e-cd51-438d-8c4e-7a188cd0318b.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/c0939f7e-cd51-438d-8c4e-7a188cd0318b.jpg?aki_policy=profile_x_medium;Ipanema;21.0;21.0;['email', 'phone', 'reviews', 'jumio', 'government_id'];t;t;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22421-020;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-2.298.249.023.031.610;-4.319.855.457.215.770;f;Guest suite;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,""Air conditioning"",Kitchen,Doorman,Gym,Elevator,""Buzzer/wireless intercom"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self check-in"",""Smart lock"",""Private entrance"",""Hot water"",""Bed linens"",Microwave,""Coffee maker"",Refrigerator,""Dishes and silverware"",""Cooking basics"",Oven,Stove,""Step-free access"",""Wide doorway"",""Well-lit path to entrance"",""Step-free access"",""Step-free access"",""Step-free access"",""Paid parking on premises""}";;$130.00;;;$0.00;$100.00;2;$0.00;2;1125;today;t;12;38;67;67;15/04/2018;10;15/01/2014;26/02/2018;94.0;9.0;9.0;10.0;10.0;9.0;9.0;f;;;t;f;strict;f;f;15;0.19;2018;4;;;;;;;;;;
within a few hours;100%;;f;https://a0.muscache.com/im/users/1005728/profile_pic/1314039730/original.jpg?aki_policy=profile_small;https://a0.muscache.com/im/users/1005728/profile_pic/1314039730/original.jpg?aki_policy=profile_x_medium;Glória;2.0;2.0;['email', 'phone', 'facebook', 'reviews', 'jumio'];t;t;Rio, Rio de Janeiro, Brazil;Glória;Glória;;Rio;Rio de Janeiro;22211-150;Rio De Janeiro;Rio, Brazil;BR;Brazil;-22.923.051.270.940.300;-4.317.445.323.777.770;f;House;Entire home/apt;3;1.0;1.0;2.0;Real Bed;"{""Cable TV"",Wifi,Kitchen,""Buzzer/wireless intercom"",""Family/kid friendly"",""Suitable for events"",Washer,""Smoke detector"",Essentials,Shampoo}";807.0;$116.00;$1,050.00;$3,100.00;$350.00;$120.00;2;$50.00;7;80;6 months ago;t;28;58;88;363;14/04/2018;15;14/02/2013;19/08/2016;84.0;9.0;8.0;8.0;8.0;9.0;8.0;f;;;f;f;strict;f;f;2;0.24;2018;4;;;;;;;;;;
within a few hours;90%;;f;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_x_medium;Ipanema;3.0;3.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22410-003;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.983.287.122.281.700;-43.211.484.073.430.800;t;Apartment;Private room;2;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,Doorman,Breakfast,""Pets live on this property"",Cat(s),Elevator,""Buzzer/wireless intercom"",""Suitable for events"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}";;$120.00;;;;$50.00;1;$120.00;2;1125;4 weeks ago;t;30;60;70;343;15/04/2018;34;27/02/2014;22/02/2018;94.0;9.0;9.0;10.0;10.0;10.0;9.0;f;;;f;f;strict;f;f;3;0.68;2018;4;;;;;;;;;;
within a few hours;90%;;f;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_small;https://a0.muscache.com/im/pictures/user/5d14c022-3988-4068-90b3-43529f0dc338.jpg?aki_policy=profile_x_medium;Ipanema;3.0;3.0;['email', 'phone', 'facebook', 'reviews'];t;f;Rio de Janeiro, Rio de Janeiro, Brazil;Ipanema;Ipanema;;Rio de Janeiro;Rio de Janeiro;22410-003;Rio De Janeiro;Rio de Janeiro, Brazil;BR;Brazil;-22.984.931.683.620.100;-432.108.122.839.977;t;Apartment;Private room;1;1.0;1.0;1.0;Real Bed;"{TV,""Cable TV"",Internet,Wifi,Kitchen,Doorman,Breakfast,""Pets live on this property"",Cat(s),Elevator,""Buzzer/wireless intercom"",""Family/kid friendly"",Washer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",""Hair dryer"",""Laptop friendly workspace"",""Host greets you""}";0.0;$86.00;;;;$50.00;1;$0.00;2;365;4 weeks ago;t;29;59;89;364;15/04/2018;48;23/07/2013;12/02/2018;75.0;7.0;8.0;9.0;9.0;10.0;8.0;f;;;f;f;strict;f;f;3;0.83;2018;4;;;;;;;;;;
